image,title,sold_date,json,address_street,address_locality,address_region,address_postal,address_country,type1,type2,number_of_rooms,price,price_usd,price_currency,url,size,size_unit,size_sqft,bed,bath,remark
,"4 Circulo Bautista, Tubac, AZ 85646",,"[{'@context': 'http://schema.org', 'name': '4 Circulo Bautista, Tubac, AZ 85646', 'url': '/AZ/Tubac/4-Bautista-85646/home/122300480', 'address': {'@type': 'PostalAddress', 'streetAddress': '4 Circulo Bautista', 'addressLocality': 'Tubac', 'addressRegion': 'AZ', 'postalCode': '85646', 'addressCountry': 'US'}, 'numberOfRooms': '4', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '4 Circulo Bautista, Tubac, AZ 85646', 'offers': {'@type': 'Offer', 'price': '1256000', 'priceCurrency': 'USD'}, 'url': '/AZ/Tubac/4-Bautista-85646/home/122300480'}]",4 Circulo Bautista,Tubac,AZ,85646,US,SingleFamilyResidence,Product,4,"$1,256,000",1256000,USD,https://www.redfin.com/AZ/Tubac/4-Bautista-85646/home/122300480,4.0,acres (lot),3695.0,4.0,3.0,"Santa Cruz County, AZ Home for SaleIf having a home where family, friends, and neighbors come together, then look no further than this beautiful hilltop Tubac hacienda. THIS IS THE PLACE when it comes to family functions, neighborhood gatherings, summer pool parties and late nights by the poolside fireplace. As you ascend the driveway, you are greeted by a freshly painted exterior, mediterranean style courtyard, and a travertine walkway that leads you to the 10' double front doors. Once inside, you will find the most beautiful open kitchen and great room, natural stone pillars, and a wall of windows to showcase your private views of the Tumacacori Mountains. This home offers 4 bedrooms, 3.5 bathrooms, a bonus room off the ki1 / 47$1,256,0004 beds3.5 baths3,695 sq ft4.16 acres (lot)4 Circulo Bautista, Tubac, AZ 856464 Circulo Bautista, Tubac, AZ 85646"
,"1817 Cajeme Ct, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '1817 Cajeme Ct, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/1817-Cajeme-Ct-85648/home/122352950', 'address': {'@type': 'PostalAddress', 'streetAddress': '1817 Cajeme Ct', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': '3', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1817 Cajeme Ct, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '309500', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/1817-Cajeme-Ct-85648/home/122352950'}]",1817 Cajeme Ct,Rio Rico,AZ,85648,US,SingleFamilyResidence,Product,3,"$309,500",309500,USD,https://www.redfin.com/AZ/Rio-Rico/1817-Cajeme-Ct-85648/home/122352950,0.0,acre (lot),1512.0,3.0,2.0,"Santa Cruz County, AZ Home for SaleThis property is situated in the north east part of Rio Rico. It has picture perfect views of the San Cayetano Mountains as well as the Tumacacori Mountains. Plenty of Forest Service Roads for off road enthusiasts. The house itself has a fenced in back yard and Arizona Room to enjoy the cooler southern Arizona evenings. The house is fully electric and has tile throughout. The living area is spacious and has plenty of room to host parties and get togethers. Come take a look today and make this yours!1 / 243D WALKTHROUGH$309,5003 beds2 baths1,512 sq ft0.27 acre (lot)1817 Cajeme Ct, Rio Rico, AZ 856481817 Cajeme Ct, Rio Rico, AZ 85648"
,"197 Camino Oceano, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '197 Camino Oceano, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/197-Camino-Oceano-85648/home/122354602', 'address': {'@type': 'PostalAddress', 'streetAddress': '197 Camino Oceano', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': '3', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '197 Camino Oceano, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '295000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/197-Camino-Oceano-85648/home/122354602'}]",197 Camino Oceano,Rio Rico,AZ,85648,US,SingleFamilyResidence,Product,3,"$295,000",295000,USD,https://www.redfin.com/AZ/Rio-Rico/197-Camino-Oceano-85648/home/122354602,0.0,acre (lot),1550.0,3.0,2.0,"Santa Cruz County, AZ Home for SaleRio Rico is known for its picture-perfect views, desert landscaping, and custom homes. This beautiful home is currently under construction on exit 25 off Palo Parado. This home is loaded with character and charm and will be completed by October 2023. This home sits on a 0.53-acre lot. As you come into this pleasantly inviting home you are warmly greeted by a large living and dining space. The ample kitchen features Alder Cabinets, with granite counter tops. This magnificent residence features 3 spacious bedrooms and 2 bathrooms. This property is perched on the perfect lot to highlight all its Rio Rico charm. Spend your mornings and evenings with beautiful sunrises and sunsets while enjoyingSanta Cruz County, AZ Home for SaleRio Rico is known for its picture-perfect views, desert landscaping, and custom homes. This beautiful home is currently under construction on exit 25 off Palo Parado. This home is loaded with character and charm and will be completed by October 2023. This home sits on a 0.53-acre lot. As you come into this pleasantly inviting home you are warmly greeted by a large living and dining space. The ample kitchen features Alder Cabinets, with granite counter tops. This magnificent residence features 3 spacious bedrooms and 2 bathrooms. This property is perched on the perfect lot to highlight all its Rio Rico charm. Spend your mornings and evenings with beautiful sunrises and sunsets while enjoying1 / 2NEW CONSTRUCTION$295,0003 beds2 baths1,550 sq ft0.53 acre (lot)197 Camino Oceano, Rio Rico, AZ 85648197 Camino Oceano, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/476/genIslnoResize.22313476_0.jpg,"1043 Calle Cumpas, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '1043 Calle Cumpas, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/1043-Calle-Cumpas-85648/home/122125447', 'address': {'@type': 'PostalAddress', 'streetAddress': '1043 Calle Cumpas', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': '3', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1043 Calle Cumpas, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '269000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/1043-Calle-Cumpas-85648/home/122125447'}]",1043 Calle Cumpas,Rio Rico,AZ,85648,US,SingleFamilyResidence,Product,3,"$269,000",269000,USD,https://www.redfin.com/AZ/Rio-Rico/1043-Calle-Cumpas-85648/home/122125447,0.0,acre (lot),1588.0,3.0,2.0,"Santa Cruz County, AZ Home for SaleBeautiful Brand-New Construction Home ready Sept. 2023! With 1588 sq ft of living space this home has 3 bedrooms, 2 bathrooms, 2 car garage with beautiful mountain views. The open floor plan makes this home inviting and spacious, nice kitchen with breakfast bar, gorgeous granite counter tops. Master bathroom with dual sinks  &  granite counter tops. Nice tile on common areas and comfortable laminate flooring on bedrooms. NO HOA. Call Agent for more details  &  come see this home today. Owner/agent.1 / 12NEW CONSTRUCTION$269,0003 beds2 baths1,588 sq ft0.69 acre (lot)1043 Calle Cumpas, Rio Rico, AZ 856481043 Calle Cumpas, Rio Rico, AZ 85648"
,"105 Calle Frida Kahlo, Tubac, AZ 85646",,"[{'@context': 'http://schema.org', 'name': '105 Calle Frida Kahlo, Tubac, AZ 85646', 'url': '/AZ/Tubac/105-Frida-Kahlo-85646/home/122130170', 'address': {'@type': 'PostalAddress', 'streetAddress': '105 Calle Frida Kahlo', 'addressLocality': 'Tubac', 'addressRegion': 'AZ', 'postalCode': '85646', 'addressCountry': 'US'}, 'numberOfRooms': '2', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '105 Calle Frida Kahlo, Tubac, AZ 85646', 'offers': {'@type': 'Offer', 'price': '427000', 'priceCurrency': 'USD'}, 'url': '/AZ/Tubac/105-Frida-Kahlo-85646/home/122130170'}]",105 Calle Frida Kahlo,Tubac,AZ,85646,US,SingleFamilyResidence,Product,2,"$427,000",427000,USD,https://www.redfin.com/AZ/Tubac/105-Frida-Kahlo-85646/home/122130170,,,1706.0,2.0,2.0,"Santa Cruz County, AZ Home for SaleBeautifully upgraded 2 bedroom/2 bath 1706 sq/ft townhome in the Barrio de Tubac. Close to the village of Tubac and all it has to offer for shopping and dining. Enjoy the nearby Anza Trail for quiet walks and birdwatching. You can also experience magnificent sunrises and sunsets from your back patio while still having the shade afforded by the mesquite bosque/common area just off the porch. The owners have taken great care in upgrading this home with new kitchen cabinets, countertops and sink, new interior paint throughout the home, interior tile has been steam cleaned, new screens installed, irrigation system installed as well as new pavers and landscaping outside. The roof has also been r1 / 31$427,0002 beds2 baths1,706 sq ft4,792 sq ft (lot)105 Calle Frida Kahlo, Tubac, AZ 85646105 Calle Frida Kahlo, Tubac, AZ 85646"
https://ssl.cdn-redfin.com/photo/115/islphoto/663/genIslnoResize.22324663_P.jpg,"214 Via Agua Sarca, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '214 Via Agua Sarca, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/214-Via-Agua-Sarca-85648/home/122237812', 'address': {'@type': 'PostalAddress', 'streetAddress': '214 Via Agua Sarca', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': '4', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '214 Via Agua Sarca, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '400000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/214-Via-Agua-Sarca-85648/home/122237812'}]",214 Via Agua Sarca,Rio Rico,AZ,85648,US,SingleFamilyResidence,Product,4,"$400,000",400000,USD,https://www.redfin.com/AZ/Rio-Rico/214-Via-Agua-Sarca-85648/home/122237812,1.0,acres (lot),2040.0,4.0,3.0,"Santa Cruz County, AZ Home for SalePanoramic Mountain Views! Enjoy the serenity of being surrounded by Arizona sky and desert landscape in this unique custom home. Open-concept floor plan features 4 bedrooms 3 bathrooms, two tone kitchen cabinetry, granite countertops, custom light fixtures, custom vanities and much more. The Master bedroom features an ensuite with a free standing bathtub and a large walk in shower. Room for RV parking and plenty of outdoor space for entertaining or just enjoying the most beautiful sunsets Arizona has to offer. Call for a private showing today!1 / 32$400,0004 beds3 baths2,040 sq ft1.57 acres (lot)214 Via Agua Sarca, Rio Rico, AZ 85648214 Via Agua Sarca, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/843/genIslnoResize.22322843_0.jpg,"11 Coyote Ct, Sonoita, AZ 85637",,"[{'@context': 'http://schema.org', 'name': '11 Coyote Ct, Sonoita, AZ 85637', 'url': '/AZ/Sonoita/11-Coyote-Ct-85637/home/122084137', 'address': {'@type': 'PostalAddress', 'streetAddress': '11 Coyote Ct', 'addressLocality': 'Sonoita', 'addressRegion': 'AZ', 'postalCode': '85637', 'addressCountry': 'US'}, 'numberOfRooms': '3', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '11 Coyote Ct, Sonoita, AZ 85637', 'offers': {'@type': 'Offer', 'price': '735000', 'priceCurrency': 'USD'}, 'url': '/AZ/Sonoita/11-Coyote-Ct-85637/home/122084137'}]",11 Coyote Ct,Sonoita,AZ,85637,US,SingleFamilyResidence,Product,3,"$735,000",735000,USD,https://www.redfin.com/AZ/Sonoita/11-Coyote-Ct-85637/home/122084137,7.0,acres (lot),2013.0,3.0,2.0,"Santa Cruz County, AZ Home for SaleWonderful hilltop home overlooking the historic Babocomari Ranch. Beautiful tree-lined entrance with custom privacygate. Property boasts of several custom built outbuildings: 3 stall barn w/ tack room, wash room, stanchion, storageroom and hay storage. Workshop, insulated well house, chicken coop, garden storage, RV and boat canopy. Plentifulshade under the cottonwood, oak, ash and mesquite trees. Mature fruit trees and flowering shrubs. Outdoor living atits best with covered patios, ramadas, tree house, fenced pastures and park like backyard. New roof 2023. Spaciousopen great room with cozy wood burning stove. Beautifully remodeled kitchen w/ quartz countertops throughout, newcarpet, new p1 / 51$735,0003 beds2 baths2,013 sq ft7.14 acres (lot)11 Coyote Ct, Sonoita, AZ 8563711 Coyote Ct, Sonoita, AZ 85637"
https://ssl.cdn-redfin.com/photo/86/islphoto/999/genIslnoResize.6638999_0.jpg,"7 Tierra Libre Ct, Tubac, AZ 85646",,"[{'@context': 'http://schema.org', 'name': '7 Tierra Libre Ct, Tubac, AZ 85646', 'url': '/AZ/Tubac/7-Tierra-Libre-Ct-85646/home/122316472', 'address': {'@type': 'PostalAddress', 'streetAddress': '7 Tierra Libre Ct', 'addressLocality': 'Tubac', 'addressRegion': 'AZ', 'postalCode': '85646', 'addressCountry': 'US'}, 'numberOfRooms': '4', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '7 Tierra Libre Ct, Tubac, AZ 85646', 'offers': {'@type': 'Offer', 'price': '987500', 'priceCurrency': 'USD'}, 'url': '/AZ/Tubac/7-Tierra-Libre-Ct-85646/home/122316472'}]",7 Tierra Libre Ct,Tubac,AZ,85646,US,SingleFamilyResidence,Product,4,"$987,500",987500,USD,https://www.redfin.com/AZ/Tubac/7-Tierra-Libre-Ct-85646/home/122316472,4.0,acres (lot),2370.0,4.0,2.0,"Santa Cruz County, AZ Home for SaleThis Stunning Home is situated in the Aliso Springs Ranch Subdivision! Enjoy a gated community with paved access right to your driveway while experiencing some of the most stunning views in the entire Tubac area! This 4bd/2ba home with 2370 sq/ft was built in 2022 and is situated on over 4 acres. As you enter this home your looking directly through the house to the outside living space framing the Santa Rita Mtns rising to the East  &  the Tumacacori Mtns towering to the West. The home itself has upgraded counter tops, cabinets, appliances, fixtures and flooring. With a 3 car garage there is plenty of room for your vehicles as well as a workbench and/or studio. Enjoy the sunrises and su1 / 44$987,5004 beds2 baths2,370 sq ft4.32 acres (lot)7 Tierra Libre Ct, Tubac, AZ 856467 Tierra Libre Ct, Tubac, AZ 85646"
https://ssl.cdn-redfin.com/photo/86/islphoto/976/genIslnoResize.6599976_45_1.jpg,"316 Camino Josefina, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '316 Camino Josefina, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/316-Camino-Josefina-85648/home/122308508', 'address': {'@type': 'PostalAddress', 'streetAddress': '316 Camino Josefina', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': '3', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '316 Camino Josefina, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '255000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/316-Camino-Josefina-85648/home/122308508'}]",316 Camino Josefina,Rio Rico,AZ,85648,US,SingleFamilyResidence,Product,3,"$255,000",255000,USD,https://www.redfin.com/AZ/Rio-Rico/316-Camino-Josefina-85648/home/122308508,1.0,acres (lot),1525.0,3.0,2.0,"Santa Cruz County, AZ Home for Sale3 bedrooms, 2 bathrooms, Open floor planLaundry room and covered patio Pictures shown are from same model but built in another site1 / 9NEW CONSTRUCTION$255,0003 beds2 baths1,525 sq ft1.26 acres (lot)316 Camino Josefina, Rio Rico, AZ 85648316 Camino Josefina, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/190/genIslnoResize.22324190_0.jpg,"196 Circulo Silva, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '196 Circulo Silva, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/196-Circulo-Silva-85648/home/122071600', 'address': {'@type': 'PostalAddress', 'streetAddress': '196 Circulo Silva', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': '3', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '196 Circulo Silva, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '475500', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/196-Circulo-Silva-85648/home/122071600'}]",196 Circulo Silva,Rio Rico,AZ,85648,US,SingleFamilyResidence,Product,3,"$475,500",475500,USD,https://www.redfin.com/AZ/Rio-Rico/196-Circulo-Silva-85648/home/122071600,0.0,acre (lot),2345.0,3.0,3.0,"Santa Cruz County, AZ Home for SaleRio Rico is known for its picture-perfect views, desert landscaping, and custom homes. This property is perched on the perfect lot to highlight all its Rio Rico charm. Stepping in the front door, you are warmly greeted by a large living and dining space. Adjacent is a large great room featuring a living room and kitchen with granite countertops and stainless-steel appliances. The generously sized Arizona room opens from the Great Room and serves as a versatile living space, with large windows framing the mountains' panoramic view. The beautiful tile floors flow seamlessly throughout the whole house, adding to the home's overall aesthetic. The backyard is a peaceful retreat that features a s1 / 34$475,5003 beds3 baths2,345 sq ft0.42 acre (lot)196 Circulo Silva, Rio Rico, AZ 85648196 Circulo Silva, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/237/genIslnoResize.22318237_1.jpg,"2312 Circulo De Anza, Tubac, AZ 85646",,"[{'@context': 'http://schema.org', 'name': '2312 Circulo De Anza, Tubac, AZ 85646', 'url': '/AZ/Tubac/2312-Circulo-de-Anza-85646/home/122182980', 'address': {'@type': 'PostalAddress', 'streetAddress': '2312 Circulo De Anza', 'addressLocality': 'Tubac', 'addressRegion': 'AZ', 'postalCode': '85646', 'addressCountry': 'US'}, 'numberOfRooms': '4', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '2312 Circulo De Anza, Tubac, AZ 85646', 'offers': {'@type': 'Offer', 'price': '1490000', 'priceCurrency': 'USD'}, 'url': '/AZ/Tubac/2312-Circulo-de-Anza-85646/home/122182980'}]",2312 Circulo De Anza,Tubac,AZ,85646,US,SingleFamilyResidence,Product,4,"$1,490,000",1490000,USD,https://www.redfin.com/AZ/Tubac/2312-Circulo-de-Anza-85646/home/122182980,0.0,acre (lot),4366.0,4.0,5.0,"Santa Cruz County, AZ Home for SaleNestled in the Tubac Valley Country Club and situated on nearly 1 acre filled with magnificent mature landscape, shade trees and palms, this impressive 4,366 sq/ft, 4 bedroom, 5 bathroom home embodies old world charm with new modern finishes. Constructed w/ insulated concrete form (Rasta R-40) this entertainer's dream home welcomes you into its circle drive, and into a tranquil courtyard with fountain leading you to an elevated grand entrance. Upon entry your attention is immediately drawn to the high ceilings, warm and welcoming color palette and immense entertaining space. Attention to detail is unparalleled and seamlessly integrates a desire for high end living with everyday comforts and1 / 51$1,490,0004 beds5 baths4,366 sq ft0.91 acre (lot)2312 Circulo De Anza, Tubac, AZ 856462312 Circulo De Anza, Tubac, AZ 85646"
,"1420 E Bristol Dr, Nogales, AZ 85621",,"[{'@context': 'http://schema.org', 'name': '1420 E Bristol Dr, Nogales, AZ 85621', 'url': '/AZ/Nogales/1420-E-Bristol-Dr-85621/home/122181440', 'address': {'@type': 'PostalAddress', 'streetAddress': '1420 E Bristol Dr', 'addressLocality': 'Nogales', 'addressRegion': 'AZ', 'postalCode': '85621', 'addressCountry': 'US'}, 'numberOfRooms': '6', '@type': 'Accommodation'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '1420 E Bristol Dr, Nogales, AZ 85621', 'offers': {'@type': 'Offer', 'price': '450000', 'priceCurrency': 'USD'}, 'url': '/AZ/Nogales/1420-E-Bristol-Dr-85621/home/122181440'}]",1420 E Bristol Dr,Nogales,AZ,85621,US,Accommodation,Product,6,"$450,000",450000,USD,https://www.redfin.com/AZ/Nogales/1420-E-Bristol-Dr-85621/home/122181440,0.0,acre (lot),2640.0,6.0,4.0,"Santa Cruz County, AZ Home for SalePride of ownership shows throughout this multi-family property! Do not miss this opportunity if you are interested in excellent property rental income! Enjoy the country atmosphere with beautiful spacious grounds located on the outskirts of Nogales with the convenience to local markets and downtown. Property is comprised of nice size clean living space of 2-2/bed 1/bath and 2-1/bed 1/bath units. Each duplex has a 2 car carport space, storage closets, patios and a shared coin washer/dryer facility. Each duplex has its own address. (1420 E BRISTOL DR) leases through Pottinger Realty. 1 tenant lease ends 10/31/2023 then month to month, 1 tenant is month to month. (1651 N RIDGE DR) rented as Ai1 / 47$450,0006 beds4 baths2,640 sq ft0.88 acre (lot)1420 E Bristol Dr, Nogales, AZ 856211420 E Bristol Dr, Nogales, AZ 85621"
https://ssl.cdn-redfin.com/photo/115/islphoto/849/genIslnoResize.21321849_0.jpg,"314 Camino Josefina, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '314 Camino Josefina, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/314-Camino-Josefina-85648/home/122323304', 'address': {'@type': 'PostalAddress', 'streetAddress': '314 Camino Josefina', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': '3', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '314 Camino Josefina, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '255000', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/314-Camino-Josefina-85648/home/122323304'}]",314 Camino Josefina,Rio Rico,AZ,85648,US,SingleFamilyResidence,Product,3,"$255,000",255000,USD,https://www.redfin.com/AZ/Rio-Rico/314-Camino-Josefina-85648/home/122323304,1.0,acres (lot),1525.0,3.0,2.0,"Santa Cruz County, AZ Home for SaleNew Construction 3 bedrooms, 2 bath, ceramic flooringgranite counter in Kitchen and Bathrooms laundry room Covered PatioPhotos shown on this listing are from same model built in a different lot1 / 10NEW CONSTRUCTION$255,0003 beds2 baths1,525 sq ft1.30 acres (lot)314 Camino Josefina, Rio Rico, AZ 85648314 Camino Josefina, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/288/genIslnoResize.22325288_0.jpg,"6 Circulo Diego Rivera, Tubac, AZ 85646",,"[{'@context': 'http://schema.org', 'name': '6 Circulo Diego Rivera, Tubac, AZ 85646', 'url': '/AZ/Tubac/6-Circulo-Diego-Rivera-85646/home/122001748', 'address': {'@type': 'PostalAddress', 'streetAddress': '6 Circulo Diego Rivera', 'addressLocality': 'Tubac', 'addressRegion': 'AZ', 'postalCode': '85646', 'addressCountry': 'US'}, 'numberOfRooms': '2', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '6 Circulo Diego Rivera, Tubac, AZ 85646', 'offers': {'@type': 'Offer', 'price': '350000', 'priceCurrency': 'USD'}, 'url': '/AZ/Tubac/6-Circulo-Diego-Rivera-85646/home/122001748'}]",6 Circulo Diego Rivera,Tubac,AZ,85646,US,SingleFamilyResidence,Product,2,"$350,000",350000,USD,https://www.redfin.com/AZ/Tubac/6-Circulo-Diego-Rivera-85646/home/122001748,,,1452.0,2.0,2.0,"Santa Cruz County, AZ Home for SaleWelcome to your new home! This two bedroom, two bathroom Cozumel townhome is located in the desirable Cielito Lindo neighborhood in the Tubac Barrio. Step inside and take in all of the natural light that floods this southwest home. Enclosed back patio perfect for entertaining. Laundry room with washer and dryer included. HOA amenities include a private pool, spa, and clubhouse. Located across from the Parque de Anza, this home is close to the Tubac Village, historic Tubac Presidio, and Anza Trail for hiking and birdwatching. Offering protected views of the Santa Rita Mountains, this clubhouse community with a pool. Features 57 homes clustered together with a common wall and providing elegan1 / 34$350,0002 beds2 baths1,452 sq ft3,600 sq ft (lot)6 Circulo Diego Rivera, Tubac, AZ 856466 Circulo Diego Rivera, Tubac, AZ 85646"
,"502 Post Way, Tubac, AZ 85646",,"[{'@context': 'http://schema.org', 'name': '502 Post Way, Tubac, AZ 85646', 'url': '/AZ/Tubac/502-Post-Way-85646/home/122010599', 'address': {'@type': 'PostalAddress', 'streetAddress': '502 Post Way', 'addressLocality': 'Tubac', 'addressRegion': 'AZ', 'postalCode': '85646', 'addressCountry': 'US'}, 'numberOfRooms': '1', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '502 Post Way, Tubac, AZ 85646', 'offers': {'@type': 'Offer', 'price': '305000', 'priceCurrency': 'USD'}, 'url': '/AZ/Tubac/502-Post-Way-85646/home/122010599'}]",502 Post Way,Tubac,AZ,85646,US,SingleFamilyResidence,Product,1,"$305,000",305000,USD,https://www.redfin.com/AZ/Tubac/502-Post-Way-85646/home/122010599,,,1064.0,1.0,2.0,"Santa Cruz County, AZ Home for SaleFully furnished townhome in the Embarcadero! Experience the luxury of a corner unit and fabulous resort-style amenities in this open-concept townhome located in the Tubac Barrio. Gorgeous multi-level outdoor space includes a covered sky deck featuring , an ideal spot for al fresco entertaining with great views of the Santa Rita Mountains. Interior details include tile flooring, exposed beam ceilings, kiva-style fireplace, updated fixtures and finishes. Lovely kitchen features custom cabinetry, granite countertops, stainless steel appliances. Owner's retreat includes spa-like en suite bath and walk-in closet. Embarcadero amenities include pool, spa, fitness studio and walking trail connectin1 / 32$305,0001 bed2 baths1,064 sq ft1,750 sq ft (lot)502 Post Way, Tubac, AZ 85646502 Post Way, Tubac, AZ 85646"
https://ssl.cdn-redfin.com/photo/115/islphoto/254/genIslnoResize.22325254_1.jpg,"57 Highland Cir, Rio Rico, AZ 85648",,"[{'@context': 'http://schema.org', 'name': '57 Highland Cir, Rio Rico, AZ 85648', 'url': '/AZ/Rio-Rico/57-Highland-Cir-85648/home/122341790', 'address': {'@type': 'PostalAddress', 'streetAddress': '57 Highland Cir', 'addressLocality': 'Rio Rico', 'addressRegion': 'AZ', 'postalCode': '85648', 'addressCountry': 'US'}, 'numberOfRooms': '3', '@type': 'SingleFamilyResidence'}, {'@context': 'http://schema.org', '@type': 'Product', 'name': '57 Highland Cir, Rio Rico, AZ 85648', 'offers': {'@type': 'Offer', 'price': '309600', 'priceCurrency': 'USD'}, 'url': '/AZ/Rio-Rico/57-Highland-Cir-85648/home/122341790'}]",57 Highland Cir,Rio Rico,AZ,85648,US,SingleFamilyResidence,Product,3,"$309,600",309600,USD,https://www.redfin.com/AZ/Rio-Rico/57-Highland-Cir-85648/home/122341790,0.0,acre (lot),2313.0,3.0,2.0,"Santa Cruz County, AZ Home for SaleGreat Location! NO HOA. Price improved to sell, seller wants it SOLD. Beautiful AVATAR Emerald in desirable Sonoita Highlands in East Rio Rico. ESTATE sale. 3 bd could be 4, Den/Office, Living Rm, Family Rm, Fireplace, Formal Dining area, breakfast nook w/ bay window  &  kitchen bar, Laundry Rm with sink, Vaulted Ceilings, many upgrades, Walk In closet, XL garden tub, separate tub/shower, Ceiling fans, AC, Gas Heater, Intercom/Radio system, Screened in AZ Rm, Garage, 2313sqft Living Area per County Assessor. Tile Floors, carpet, Vinyl. Rear yard with block wall, wrought iron gate, gravel  &  low care; trees, shrubs. Mountain view from front. Many upgrades. Call to experience your ne1 / 27$309,6003 beds2 baths2,313 sq ft0.25 acre (lot)57 Highland Cir, Rio Rico, AZ 8564857 Highland Cir, Rio Rico, AZ 85648"
